Observation,Viscosity,Turbidity,Density,Luminescence,Altitude,Attitude,Resistivity,pH,HP,UV absorbance,Taste,Good?
588,0.828822005,1.300618721,1.853933385,3.598747406,0.669935872,0.755615833,9.938259409,3.338912223,1.298673093,1.275921051,1.768934285,1
589,2.128778425,3.341152371,3.441691446,3.631952469,0.846263331,0.729628856,9.555534442,4.771305056,3.504713341,-1.208292507,3.741524143,1
590,-0.156284957,0.560998621,1.851799067,4.521127774,1.595747879,-0.244073132,7.727195492,2.770154669,1.864240146,0.747655719,1.155006315,1
591,0.148802516,1.609971923,2.420684912,2.87963817,0.267799065,1.878362314,9.370160976,3.913041915,2.020960491,0.87773101,0.429827708,1
592,0.36309393,3.158807118,1.514027436,2.212329939,1.506590884,-1.891804563,8.955169932,3.847390626,0.987819412,-0.365826089,1.018964227,1
593,-0.019183344,1.033822329,1.804538271,0.796375232,2.13730078,0.788237944,8.799655276,5.383199557,3.198877473,-1.390792492,1.316064522,1
594,-0.200379997,-0.023715926,3.621399753,2.823729832,0.338355444,3.388559154,7.475455164,3.901841631,2.194912243,1.227249809,1.837672105,1
595,0.992926848,3.423963688,1.975642732,2.214383139,0.238038167,2.11146532,7.132099221,4.604966073,1.000254098,1.163709089,-0.550291291,1
596,2.164877251,3.91621068,3.80279455,2.204637844,-0.447532809,1.32077976,7.510494201,4.35919336,2.627114565,2.075794999,2.064335608,1
597,1.432320694,3.329468449,2.927797681,2.511166155,1.297971858,0.612495526,8.577870109,3.433270107,4.567668245,-0.856674435,0.108551557,1
598,1.756822715,2.065864695,3.265996891,2.861520196,0.935153918,0.515436862,8.072199995,3.928787732,2.600648088,1.502300673,2.342155675,1
599,0.466520789,1.352099347,2.449580891,3.456132209,0.670196965,0.833964777,7.714773864,3.067913833,2.21636648,2.136653793,0.85021334,1
600,1.213411234,1.380197872,2.549785566,3.628321722,1.382752145,2.251627217,9.232463051,3.741888993,2.357223672,1.785291122,2.262510061,1
601,1.008093277,1.945805325,2.05559084,2.624374734,0.401627183,1.568530433,8.831858739,6.26745423,-0.04005075,2.772405776,0.537061605,1
602,-1.133532726,3.266389795,2.808216807,2.923043847,2.058082054,0.654503029,9.580094166,3.279024768,3.669223778,0.435815489,0.900631837,0
603,1.334705223,-0.129056491,2.305166796,4.235709589,0.445638122,1.507728774,8.762694348,3.093255325,3.458814149,-0.710182989,0.436969503,1
604,1.178607668,1.101382534,3.563574317,3.676348462,1.102713107,1.196848158,6.584403052,3.93410939,3.178868492,0.452419398,2.587053608,1
605,0.58668202,1.696983591,4.395033194,2.52377249,0.351090742,2.085625621,8.019800888,3.099515664,2.887753742,0.346973782,1.8667415,1
606,0.259019171,1.570371326,2.352532922,1.553918711,1.04264203,0.61003066,7.696017127,4.031862374,2.076204567,1.133802372,0.87377888,1
607,-0.759304813,1.140711696,2.070281703,4.123532257,-1.106937054,0.041117396,8.800799065,6.299436423,3.734845906,1.116973444,1.974414386,1
608,-1.216624687,2.944067903,2.947354055,2.533665567,1.410285768,0.944762308,10.36541401,3.770204032,3.037114727,1.438219558,0.619481687,1
609,-0.148893361,2.212473807,1.675404099,2.466246443,1.231613752,1.491539916,9.100042947,4.742700984,4.489332112,0.243470215,2.424971038,1
610,0.882048522,1.661362868,3.134023571,2.065568388,1.453796848,3.227749727,8.558355131,6.376606177,2.939884936,0.906177966,1.464879458,1
611,0.725645656,2.496604799,3.896357907,2.494536312,1.802212088,-0.627216363,7.947870776,3.541118173,3.678736313,2.217270993,0.50140653,1
612,0.553872351,2.354769923,2.378792711,4.763534403,-0.625839192,1.138096736,7.702294777,2.722300538,3.654763182,0.898067588,0.421859314,1
613,1.167861848,2.621888939,2.216447837,2.402362702,1.69174998,1.351538996,8.49120714,3.422186336,0.085635623,2.261428573,2.790491773,1
614,-0.496269692,1.688162778,1.795317649,2.490738681,2.849040317,1.472374352,9.393794172,4.87225473,2.906654317,2.304064286,1.747179606,1
615,0.709814544,1.850652682,3.93059195,2.463920094,-0.156857855,-0.185688513,8.677228201,2.738944137,1.999984508,1.482437251,2.599705395,1
616,1.861363733,1.905300748,4.029851823,1.552330754,-0.222516015,3.71570004,8.761298871,4.697841463,3.81182341,1.093385661,2.841051011,1
617,0.748911812,2.110427219,3.052050943,1.793525001,-1.174775381,-0.537869995,9.087748575,4.447581489,3.328061114,2.722626396,2.811098996,1
618,0.209772235,1.723709553,3.374757041,3.196480629,-0.731424742,-0.63167594,9.494354651,4.168868471,0.15169171,-0.961155282,2.392414304,1
619,0.131037056,1.468028554,2.072395017,3.274300001,-0.056951036,0.719261155,8.936546865,2.912082743,0.595332295,1.149557403,0.76695639,1
620,-0.975689233,3.416776093,2.424251278,3.342192344,0.92497224,-0.497492519,8.943537378,4.250864189,2.15296798,1.359542992,0.942333372,1
621,-0.452631798,2.692557152,2.505928858,3.848712164,2.136507364,1.443856975,9.782618044,3.33259745,1.944510946,1.308501593,1.851679287,1
622,-0.084039075,1.122677922,1.370783834,3.687621226,0.866788715,-0.159973704,8.540506892,2.793416952,1.461367827,-1.116657737,1.819010104,1
623,-0.529834141,1.54897456,3.413686302,2.024511804,-0.168865316,0.80634086,8.928058369,3.530848799,2.874322292,1.252690137,2.526490569,1
624,0.176722077,0.622563081,1.448751535,0.860561036,-0.110037434,2.210157626,8.301951436,3.953597397,1.700551499,1.096665128,1.404881302,1
625,0.150601709,1.861647088,3.587562787,2.771753228,1.968495241,2.286761361,7.440503755,3.884102907,2.807597433,1.976797737,0.704403077,1
626,-0.839056924,2.775404404,4.848418081,2.015854524,1.907304132,2.810085182,9.411904891,4.91700414,2.985116163,-0.290780134,0.773067516,1
627,1.481334965,2.976792748,1.130427711,3.823167587,0.812615902,2.861682839,8.409481789,4.031321321,2.368548188,0.191869182,1.24069156,1
628,-1.344624454,3.061783793,4.0640237,0.520757321,-1.996998179,2.306267821,6.622039411,4.140731061,3.888210309,1.445623285,2.849103678,1
629,0.318114296,0.627263973,3.308560647,3.126404082,1.114113258,1.990150165,9.338843347,3.089814016,2.790396834,0.943882114,1.912386999,1
630,0.071184317,3.231875653,2.721076162,3.006400941,-0.13510714,1.868471224,7.154366172,5.253384337,3.558342538,-0.722067071,3.956712243,1
631,0.295519074,2.554252047,3.20103193,5.575905475,0.514577879,2.188586625,9.307708019,4.273828499,3.394730988,0.69221495,1.38773539,1
632,0.386845764,1.67902031,2.395976983,3.513820229,0.648146037,0.600428659,7.095481916,3.812127004,3.848132032,-0.015208612,3.075048831,1
633,0.12354923,1.679169329,2.207813964,2.800422398,0.501397785,2.49967499,8.694209472,3.370819309,3.179379672,-0.8280642,1.449167209,1
634,1.787945774,0.928520837,1.124353975,2.186465217,2.424588229,-0.155571465,9.084745839,5.725771582,2.473878633,2.000110602,1.791455015,1
635,-0.993544956,1.344962333,3.127086752,2.858261416,2.120556221,1.446160187,7.734328855,3.046239202,3.117295972,0.72461818,1.32664437,1
636,-0.548534126,1.889983158,2.270279672,4.652648522,0.988879842,1.864025577,7.662812236,4.875338636,2.93088868,0.440126026,2.067826552,1
637,-0.978508557,2.813462275,2.660200344,2.026526539,2.858551342,1.847587035,8.284625762,3.761352022,2.179902529,0.060273323,3.417704047,1
638,0.62486567,3.365871703,3.883280549,2.824548163,0.617856103,1.761383916,7.513727861,5.214530308,4.266345124,2.158292188,2.169320341,1
639,1.030697163,-1.314532928,2.355945422,2.216512442,0.502875769,1.180369341,8.979637471,3.946738567,2.254635967,1.94702918,2.678789252,1
640,1.951875721,2.500024114,0.991097848,3.149113246,1.61916328,0.321366879,8.329246495,3.234202501,3.408541556,0.566999563,1.602922749,1
641,2.081235797,0.790133671,2.511587652,2.302128772,2.188381448,3.583930185,9.393846976,5.63943868,1.566170921,-0.020623202,0.9545597,1
642,1.621837154,2.701083281,2.180657123,3.830753067,1.779697702,0.593338358,8.249820941,2.668194054,2.993538109,-1.321415318,1.117697709,1
643,-0.358070814,0.575723589,3.420520179,1.403617813,0.62395871,0.535819418,8.051386192,2.430555545,2.313355432,1.425340638,2.023726098,1
644,2.076967092,1.542422523,1.93087643,3.680464023,-0.126292879,1.132145437,8.235091173,4.264464738,2.357070876,0.691060013,1.804435618,1
645,-0.601704768,1.863396158,2.883097385,3.66610462,0.235745409,-0.064635056,8.691892052,3.244128841,1.841882533,1.591040627,1.322510248,1
646,-0.157757918,1.305416619,3.257746527,3.41026012,0.022815726,0.518016394,8.244074626,6.198981364,2.016964846,0.631214966,2.685131565,1
647,-1.099649921,1.145836852,3.934190576,3.566850093,2.397239796,1.958403348,8.53567999,3.754690485,2.46109114,1.483562889,3.0831513,1
648,-0.341329271,-0.8950929,3.755869905,1.518095559,0.002675566,1.100589903,9.191509548,2.367428859,4.275535005,1.925121028,0.954304952,1
649,1.093720039,2.458726971,2.239081116,2.234279925,1.692113666,1.19541038,9.517036538,3.243763275,2.682163878,0.126995018,0.580528095,1
650,-1.273088255,2.253707048,3.790772905,2.557151944,0.90985338,2.232450845,8.212152208,2.65860536,2.673872324,-1.228945881,1.504166464,1
651,3.026260894,2.521101494,2.449611416,3.211840238,0.73537243,1.872127915,8.607928157,3.355956007,2.163563616,1.78183984,1.613464383,1
652,0.164146883,1.165251094,4.683061579,3.667418081,1.649688088,0.656244298,9.05939333,3.688354971,2.579720294,1.045392123,0.126502364,1
653,1.140044822,3.171041283,3.156445433,3.106400502,1.645463477,2.971613473,10.22378853,2.60951956,4.340160363,2.000988917,1.926628032,1
654,1.327261079,0.902871107,1.781624179,3.18397414,1.470778307,1.545986848,8.1164741,3.095073267,2.390177888,0.698882831,0.859121081,1
655,-0.075515953,2.492088641,1.797179691,4.14912681,0.312323425,2.369074162,8.092917638,4.173264119,4.217062974,0.569459765,0.774456134,1
656,-0.707645917,2.188871776,3.499423968,4.273732776,0.452357398,1.012443918,9.711186799,3.144602442,2.571327655,-1.31497699,2.131536837,1
657,-1.003344355,0.8289175,4.543453731,3.06374457,1.125554211,0.851114205,8.705406963,2.653807163,2.021472082,2.031983648,2.586637657,1
658,0.648501004,2.603918879,2.904575342,4.690060231,0.836277282,1.93186241,8.994631439,3.162854147,2.427174907,0.377583017,2.177233959,1
659,-0.225830115,2.100430353,2.033896509,1.857112383,1.762501987,2.259147807,10.70645521,2.191376088,2.752789194,-0.709056725,2.102353311,1
660,1.354735844,1.930958527,3.081986527,3.142556436,2.024086998,0.547824922,9.1334471,5.861700713,2.963003841,1.88917501,1.576304836,1
661,-0.248580914,1.288559771,2.300373625,1.509078402,1.05273897,2.95366679,8.653941248,2.745531452,3.20698769,0.396907083,3.969194675,1
662,-0.779268151,1.666460826,3.287635554,2.900803226,-0.940854846,0.71818138,9.081974471,4.087006459,1.518761354,1.774604989,0.669948351,1
663,-1.460194483,2.606643491,2.916889349,0.570871578,0.943171361,0.798207573,7.268091614,5.747426006,1.400858925,3.137570079,2.44939931,1
664,-0.594926796,3.039750429,0.785615159,3.308071963,-1.15630829,0.511407243,10.40980513,5.727044701,2.33339749,1.156315277,1.375156464,1
665,0.12477286,-0.528295721,2.09386611,1.089246816,2.477020208,1.496006719,7.549608778,3.500871434,3.291394774,0.507347438,2.741082807,1
666,0.041978795,1.826362912,1.930210378,4.098564472,0.458176995,2.490780876,8.514818429,2.830682954,2.450407408,0.481448484,0.619768456,1
667,0.957922346,2.087974018,3.829163965,5.195109399,-0.880848438,-0.641853026,7.967552348,5.595226061,1.862505456,-0.077953163,2.528843233,1
668,1.514972021,2.08640272,2.264803132,2.999371861,1.19533812,1.205545613,9.477577534,4.992494733,1.535912771,1.271285479,2.744697496,1
669,0.544131644,2.86144255,3.25197728,4.527737781,0.86986619,0.254107022,8.703253586,4.929007496,3.284583953,0.878932862,2.649746335,1
670,0.179367384,3.080832459,3.655093709,1.917112917,0.161335392,-0.048582049,7.677109991,4.329564138,4.52824454,2.245591233,1.854610658,1
671,-0.062762388,0.83419781,2.283819759,2.515313737,0.185868243,-0.805432239,9.361566494,3.529281019,3.830856921,0.690354228,1.909576921,1
672,0.37042785,0.69104303,2.980953788,2.770623821,0.741960323,0.679342905,8.539254838,4.226911657,2.548562216,1.981939723,2.343926885,1
673,2.358342953,3.657434431,2.632883198,2.17888521,0.725204434,0.957410134,9.538419807,4.302192688,4.107715425,-0.6155339,2.017483363,0
674,-0.171990929,1.756201867,1.386341331,0.916539715,1.089949956,0.732576825,8.786897511,4.084613034,1.827835873,1.865949438,2.705317683,1
675,-1.082766753,2.143906383,1.608129577,3.695523083,-0.022477444,1.440100083,9.413421956,3.744733283,2.12523182,0.117864781,0.838550792,1
676,0.627468668,4.688876864,1.52546305,2.399745217,0.462011481,0.676958841,9.430885311,4.393880554,3.055286634,2.477414725,0.850288952,1
677,-0.645401659,1.570637176,2.389929881,1.943735254,0.082356565,0.529232058,9.83516604,5.275974729,2.645619392,0.908712707,0.801892507,1
678,0.057351842,2.108906808,3.035696765,2.908838574,0.671344295,3.487023086,8.888746262,2.200436434,2.000851992,1.369192616,0.960898988,1
679,-0.304478831,1.355980312,2.334895491,3.984843522,0.542801554,2.958746446,8.951761149,5.637923147,2.08746002,-0.100013649,1.499797844,1
680,1.870072146,0.944701839,1.648563501,3.142258658,0.683294845,0.422192478,9.126127103,1.756922625,3.403659337,0.974469304,2.244581701,1
681,-0.730291805,3.727265907,3.520011207,2.59277587,-0.11569786,0.432908708,10.0134217,2.663629745,2.831250812,1.261293224,2.090920845,1
682,3.058246434,3.309494769,1.985450762,3.890541691,1.477947987,1.343659926,9.067276155,3.627402637,3.035115672,-0.445919384,0.185732278,1
683,-0.315809202,1.549816419,1.579194931,2.330134479,1.872796096,0.478539047,8.159936254,4.224445488,2.611883368,0.945349675,3.537374102,1
684,0.21422599,3.355635701,3.549607618,5.003158104,2.792868533,0.101161283,9.801877388,3.41863861,3.031920705,0.533663241,1.053152492,1
685,0.006530706,2.810828159,3.148960977,3.967961687,-0.30957184,3.314433584,6.429530637,4.537284624,3.080732692,-1.281645054,3.705450692,1
686,0.507389315,0.615567572,2.951680373,2.060494975,2.436970266,2.227005808,8.254957664,3.769878494,3.79164328,0.309597401,1.499546618,1
687,0.982734546,0.535235766,3.13033964,3.383775913,-0.551710757,-0.192892432,8.679966083,3.882569509,3.518135715,0.782237966,-0.048747624,1
688,0.464396437,1.449641189,2.396923937,3.317579057,3.223826318,1.563284655,8.026781824,4.802220038,1.256718423,1.802932165,0.76823761,1
689,1.15402666,1.415093234,3.504923998,3.478081653,1.75244604,2.330147506,8.292899717,3.918618047,3.346346191,1.067129472,0.715102922,1
690,0.919898381,0.549395464,4.077233167,4.852832313,-0.382572116,1.409704687,8.868868721,1.958005828,2.350159137,-0.149377524,1.038763929,1
691,0.631284693,3.470255975,2.072851516,5.373431995,2.216454124,2.031459637,8.937735733,5.834230099,3.197639512,2.083377915,0.603521077,1
692,1.007562942,3.297086471,2.53334072,2.498169901,0.687299447,0.187526581,9.335603646,1.895952795,2.308276567,-1.053908499,1.945218177,1
693,0.273142703,0.978024103,4.370690048,3.156908868,0.145124054,2.048161683,9.462260562,4.751217112,4.075473966,1.750729092,3.190392836,1
694,1.455683852,1.349807827,2.555341112,2.080544415,0.725348229,0.661420982,9.577663655,4.894534867,1.903233947,2.285106175,0.691174538,1
695,-0.274563514,1.713517818,2.16177428,4.228345932,0.811210871,1.138773538,7.418899312,3.093795899,4.37635475,-0.295351098,3.947457923,0
696,1.65409823,0.977376731,1.594322002,3.831405048,0.474037248,1.277238844,6.588818519,2.433006297,1.139528513,1.042982307,1.008042018,1
697,1.964359157,3.279127909,4.088230175,3.230169496,-0.049368889,1.47668467,9.42675921,2.702601515,3.660122828,0.157411958,2.295482221,1
698,0.005697349,1.867976055,4.69613633,2.39918096,0.995222109,-0.867928086,7.376025673,4.908750545,4.708923206,-1.518941535,1.367368916,1
699,-0.562513107,0.380704714,3.313252079,1.821559633,0.827310355,0.604500759,9.087599226,4.522243424,1.384227759,-0.637418019,3.150418628,1
700,-0.910287317,2.476046701,4.316587758,3.503818498,1.980953672,2.097021081,8.639639642,3.003850562,2.684151267,1.015528523,2.614927849,1
701,0.681443983,2.95922905,1.616087069,3.495146338,1.75006742,0.564741288,8.747910375,2.273557031,2.84124437,1.362176902,2.265018846,1
702,0.242408918,3.507226614,1.552234125,2.484080925,1.007858895,0.725737343,9.892759292,4.223337939,0.120226958,-0.533417125,1.435642356,1
703,0.211640322,3.776001064,1.101413009,3.754872438,-0.043657831,2.035406712,8.942856248,2.729209545,2.075982575,0.444813907,1.104102134,1
704,1.384828921,0.816479743,1.33936491,2.420844322,1.706342724,0.186599993,8.196598914,3.612532229,2.61376295,1.629207154,1.233951893,1
705,0.601120848,4.176884973,2.444496884,4.499758671,1.387177319,0.352057368,9.2446473,4.112329673,3.565298364,2.003464198,1.622190401,1
706,1.095080298,1.447649184,1.814092134,3.644957512,-0.986062913,2.431229909,9.162863356,3.544468197,1.995443685,1.433259603,1.549247796,1
707,1.363084664,3.017031824,2.592508432,2.377665826,0.193340283,0.267379236,8.715959219,4.051496844,1.974596735,0.403313789,2.229569057,1
708,1.915923605,1.140073819,2.520544029,3.074471918,1.521680444,1.353231398,9.477330578,3.025115696,2.007124482,1.610933886,2.987130935,1
709,1.436488011,2.720299717,3.021875634,1.300553323,1.10903242,2.685897016,7.117993929,5.332441544,4.177535625,0.075048779,1.976556683,1
710,1.533628533,0.072524685,3.164623278,3.084138231,1.973353796,-0.200264896,7.097967505,3.285792945,4.105661625,2.830436257,1.641976167,1
711,0.120505511,2.812236682,3.112407624,2.430032607,1.742882142,2.927412125,8.27196099,2.767441266,3.029330346,1.926839383,1.99358236,1
712,0.939110371,2.034167621,5.070537003,2.288592698,1.094095192,1.722830149,7.529061572,4.030175923,1.561488019,1.239800604,2.015640176,1
713,0.943601984,1.506407079,3.162604489,2.840922682,1.996651096,0.364810786,8.163266956,2.677077826,2.782782051,0.878872543,-1.699122765,1
714,-1.003059383,0.165047465,3.546012364,3.789404522,0.70830112,0.791323637,9.733144706,3.749306469,-0.065593767,1.353582461,1.063088666,1
715,-0.443589789,2.00189249,2.919241499,2.648268279,-3.780168865,0.28722269,9.154759979,3.364858959,3.450275275,1.002672217,1.812754574,1
716,0.043440143,0.93214397,0.976167698,3.57579491,0.969784102,1.665619725,10.14767883,4.194557375,4.103372522,1.981514826,-0.119867949,1
717,-0.251551491,1.83121163,2.401213093,3.539664252,1.468053138,1.608535713,9.436607916,3.14539178,1.894791152,-0.24892649,1.647073956,1
718,1.546635099,0.05233601,2.786451545,3.118279326,-0.421518539,2.104235864,9.518817782,4.518357009,2.723170211,1.5929805,1.787896974,1
719,-0.030076045,3.082410536,4.115751802,2.11786451,2.113925776,1.67312975,8.579471409,3.058975108,2.856989586,0.637042468,2.092708147,1
720,-0.217153551,1.368447521,2.102705441,1.862147107,-0.291074706,2.207375499,8.857277874,5.521461959,3.136431293,0.97216795,2.44876651,1
721,1.05033606,1.17414967,2.982157434,2.096945869,1.190474929,1.463536409,8.383312292,3.86244548,2.864188568,-0.375778727,2.148404244,1
722,0.185530863,0.852772225,-0.109086897,2.395328695,1.913101025,1.074101247,8.34260082,4.285386631,3.116356887,1.437097128,1.118572408,1
723,0.853982802,1.667026289,2.462293147,3.769571347,0.203691159,-0.265268105,9.150180878,2.254094268,3.361583788,1.040369144,2.814695244,1
724,0.84023139,1.045907773,1.532218538,3.885393394,1.053907589,1.425316807,9.007501875,4.18593502,2.71187575,1.307420359,1.348362938,1
725,-0.705577898,0.425672191,2.235466441,4.208994189,0.558184192,1.915035955,8.449627884,4.409831766,2.256948477,0.554535779,2.613637233,1
726,0.75144401,1.747776342,4.281146197,4.32833497,-0.168182159,1.646180193,10.71301196,4.157101744,1.819564592,0.186388274,1.575261956,1
727,-1.300267561,0.768034885,3.326770309,2.935669928,0.63091253,1.305254888,8.409333554,2.696744567,2.363710872,0.914290243,2.059334617,1
728,-1.479745375,2.472706751,2.53046137,2.876962885,0.254107578,3.106563445,8.124211418,5.595750208,3.61043447,1.560089089,1.782076682,1
729,-0.420050696,0.90920123,3.843537926,2.135022606,0.774148668,1.803810638,8.388054113,3.87492281,2.883609708,2.97242599,2.308710061,1
730,1.403654523,-0.061735003,2.355493144,1.864656269,0.896556231,0.637798792,9.039297078,3.465034415,2.618020907,0.168651399,2.820789967,1
731,1.225468776,1.524957024,1.838151109,4.584372982,0.961470269,1.085029717,9.255607376,4.655294153,2.166393047,1.724053385,1.574076315,1
732,-0.736164825,3.617742648,2.859425005,3.614849583,0.288397086,0.594564687,7.742601616,4.737125524,0.211023625,2.601151398,2.195332469,1
733,0.523686131,1.500022943,3.966540579,3.044830165,1.82159278,0.315981791,7.516915097,1.371198223,2.723849638,0.252193256,3.014685005,1
734,1.580381232,1.339860509,0.775027312,2.083550017,1.825257208,0.975857109,8.906200323,4.537895039,2.945825014,0.855964828,2.045773438,1
735,1.00373714,1.9508446,2.755591938,1.565386859,1.159457523,2.862075673,8.524453589,4.80124064,1.214692105,0.998335531,1.696663275,1
736,-0.228438065,1.439155641,1.783071676,5.472822852,0.923338835,0.502082026,8.227300536,2.574086859,1.161948959,1.090293359,1.07351221,1
737,-0.244014664,1.643238302,2.687302175,3.230604341,2.193516907,1.805502415,9.50530548,4.225051811,3.33862301,-0.20103715,2.458400962,1
738,1.307473965,1.34904768,1.745605068,1.519408512,-0.34566733,0.86421151,8.173529649,2.450055794,4.982928933,1.311879412,2.249341893,1
739,-0.142973104,2.070756501,3.93788296,3.043047308,0.312469531,2.291191049,8.797085988,4.847831479,2.722582184,0.551755719,1.922841887,0
740,0.4680931,0.648264351,0.455732486,2.691884083,1.502514515,1.736760525,9.035060907,3.559886465,2.790497794,0.970451194,2.223660849,1
741,0.087450324,2.672285702,4.146426604,3.744281252,0.344888967,1.410677962,8.695980368,3.74559775,1.536844353,0.69316479,1.599645809,0
742,-0.624403598,1.911481789,2.153544101,2.781523067,2.493059992,2.208958142,9.842965526,4.814282062,2.371239728,0.41333518,2.9519701,1
743,1.061118861,2.11057271,2.846158647,3.196129506,-0.029243215,2.912206388,8.10854424,2.403724643,2.07774107,0.495643845,0.038739305,1
744,1.109802999,1.39085282,2.536775542,2.052973565,1.177733321,0.196259213,8.083194781,3.207611961,-0.549565785,1.078603154,2.780019144,1
745,0.673404671,1.377275058,4.423106064,2.565077439,0.880757696,-0.806571142,8.985674133,3.794481935,3.497294942,-0.525565747,3.089723894,1
746,0.573928639,2.892671939,1.27966575,4.36219917,2.254251731,3.219009226,8.795094704,4.24320973,3.483533261,0.637729002,1.284767946,0
747,1.645917725,3.031588821,2.237512387,3.060967038,1.767245186,1.350875805,7.809392193,5.116124186,2.588146473,0.428027851,0.763038952,1
748,0.757813733,-0.505890494,2.271728327,0.915366949,2.046047366,0.40006827,9.294726646,5.3555928,3.995468164,0.931856852,3.333183456,1
749,1.883079847,1.368383806,3.223994311,2.900294189,0.178934458,1.680000805,6.884100993,4.003161266,2.342731173,0.228614597,2.910910274,0
750,-0.675835332,1.774962612,5.637276877,1.279081633,-0.308006206,1.755050222,8.099774189,4.245743055,3.873759157,0.524773095,1.682279809,1
751,0.159748463,3.835181286,2.608591438,2.125629663,0.895076381,2.265845105,8.394451024,2.7989812,2.571615682,0.779653165,2.167432086,1
752,-0.053871092,1.166184399,2.412387423,3.009324345,-0.439185544,2.562751643,10.11801653,3.155483204,3.706535603,1.760396522,1.399182266,1
753,-0.528870852,1.909045865,3.147874235,2.676421558,2.038717966,2.07572774,6.635981037,4.74779531,4.821635468,-1.845823986,1.726769357,1
754,-0.109217998,3.970880872,3.76865536,1.50159904,0.780100645,-0.403320045,9.644321764,2.87977072,4.463329073,-0.232165064,-0.06399858,1
755,0.43193759,2.489023956,3.977265823,2.72184845,2.180087698,-0.438234267,9.184436516,2.619683291,3.37142368,1.475902058,2.979331896,1
756,-1.9034098,0.400574086,6.181444621,1.980044665,2.371892452,1.629160465,9.267071854,3.47915509,2.267809034,0.346676449,1.78749701,1
757,-0.512064945,3.62359179,2.664909866,3.827098829,1.762552106,0.542653777,9.005986814,3.679038547,1.334809916,0.876898512,2.917838332,1
758,0.780734052,1.972140449,2.765380297,3.430564049,1.453078268,1.375188127,8.530718966,4.861626098,3.15402992,1.91329697,2.04846406,0
759,0.647044754,0.852068812,2.708339807,3.707043308,0.629974074,1.54011445,8.075140358,2.33065334,3.47118905,1.728635097,0.843309463,1
760,0.283561912,2.273502436,2.527510658,2.870580537,1.836152122,0.687028282,9.145436348,3.745147766,1.907607241,0.73985713,1.827643468,1
761,0.786152251,1.060377701,1.83783381,4.394458483,1.577657959,1.998180168,9.298459629,3.765284792,3.206821849,2.363571383,0.272122669,1
762,-0.416754123,2.42691721,1.552536647,3.663889795,0.117744669,2.553529752,8.720306671,3.324927677,3.164263696,0.55035684,2.22182866,1
763,1.075859848,1.267177233,4.014650284,3.09512659,1.962525351,3.382439302,6.628078171,4.08590441,3.23517323,0.498897465,1.829570796,1
764,0.972411546,1.684527136,2.41224764,3.91589393,0.904207406,2.80179904,8.048230517,4.334691388,2.137895091,0.932568087,1.694476496,0
765,-0.847089378,4.552915151,4.245328359,3.096745515,1.309267882,-0.514701354,8.321059856,3.50449639,1.589128865,1.150201205,0.467410098,1
766,-0.127496741,1.74344617,-0.600236069,1.303505535,2.241231824,1.775903032,8.431210732,3.82656237,3.371591377,-0.001890904,0.452586825,1
767,1.981471743,1.405899576,3.228090043,2.304166882,0.254900726,1.541351483,8.178663664,5.67900718,2.009374698,0.544372905,2.098811888,1
768,1.661879638,1.643268625,2.268790979,2.764267613,1.340271,0.091903867,8.674128553,4.162725466,4.056979509,2.019162812,1.311748411,1
769,0.570987992,2.423730143,2.379223884,2.65813525,1.213603109,3.076921723,9.392818124,3.938074695,4.202286952,1.314844535,2.74086482,1
770,0.306702168,2.049096029,2.53373897,1.453852655,-0.583763883,2.794218501,8.909461693,3.039297782,3.729834342,1.261212593,1.181919364,1
771,-0.058634935,2.734846703,3.070036211,3.04444239,1.089162332,1.877497031,9.891613317,2.754030349,3.664151053,1.191358388,2.465807514,1
772,1.209327748,2.75620158,1.651546717,4.28963091,-1.020430647,3.234414968,9.148001808,4.614056008,2.127442871,1.347848755,3.229044054,1
773,2.702916476,2.614719015,3.568649901,2.245626589,0.243887925,1.894326299,8.511576335,5.14943543,2.34643314,0.350785966,1.425758799,1
774,0.95000185,0.508706735,2.979811083,2.840090483,0.662115163,0.46275716,8.897327878,4.092051462,2.628687258,0.144346802,1.391016333,1
775,0.75840086,2.685558204,1.94129519,4.569698224,1.128269836,2.601993882,7.517226407,1.944096082,3.03906312,0.363644391,3.87179158,1
776,1.953471674,3.341577716,4.11552764,3.358587238,1.417257139,1.310520621,8.484262434,2.842322147,2.968285584,1.316166132,1.855652696,1
777,1.672705529,2.426858016,2.466844226,3.367079719,0.253781443,1.40127075,10.19568058,3.312262849,4.435713648,1.347721994,0.795586839,1
778,1.772831656,2.732891167,2.403463108,2.01337621,-0.126802768,1.716822939,7.979841799,4.404748477,5.419800248,0.587770215,1.947239631,1
779,0.421503843,2.31145285,1.365460004,3.508531074,1.456033484,2.673455319,8.012643413,3.578858851,2.196204409,1.516131319,1.094836921,1
780,-3.227815429,1.901280297,3.384406486,2.023451587,-0.279295469,0.822738836,8.832400147,3.588975918,3.349083271,1.8707335,-0.012352223,1
781,0.007789281,0.768078757,3.391798981,2.441783851,0.915061888,0.438624015,8.787510243,2.696240855,2.352000814,1.674188371,1.075880028,1
782,-1.73265744,2.526003777,3.231319375,3.98049342,-0.310361664,1.505077964,8.259636028,3.839630076,1.388812074,2.003693685,2.732534373,1
783,-0.544500572,3.208309503,2.831364991,3.696587796,0.095524614,-0.455480286,9.053294562,5.628045051,2.75534058,2.719200264,0.250462831,1
